,income,recency,mnt_gold_prods,num_web_visits_month,age,customer_days,mnt_total,marital_status,education_status,kids,favorite_product_type_perc,favorite_product_type,accepted_cmps,purchases,favorite_purchase_channel_perc,favorite_purchase_channel
261,66313.0,86,7,4,57,2445,763,together,phd,1,0.8191349934469201,wines,0,23,0.5217391304347826,store
262,60714.0,56,162,5,64,2687,795,single,graduation,0,0.28176100628930817,meat,1,23,0.43478260869565216,store
263,77882.0,29,15,1,39,2219,803,together,master,0,0.4931506849315068,meat,0,12,0.4166666666666667,store
264,69867.0,30,54,1,34,2612,871,single,phd,0,0.5878300803673938,meat,2,17,0.47058823529411764,store
265,63841.0,64,131,6,52,2593,777,divorced,master,1,0.8172458172458172,wines,0,22,0.4090909090909091,web
266,24480.0,46,17,7,39,2662,85,married,basic,1,0.32941176470588235,fish,0,10,0.4,store
267,51369.0,84,182,8,44,2771,394,together,graduation,1,0.7538071065989848,wines,0,16,0.5,web
268,37760.0,20,28,7,74,2826,289,together,graduation,0,0.5190311418685121,fish,0,13,0.46153846153846156,store
269,65640.0,74,66,2,46,2279,395,together,phd,1,0.5164556962025316,wines,0,15,0.5333333333333333,store
270,44319.0,18,3,5,45,2232,34,married,master,2,0.7647058823529411,wines,0,7,0.42857142857142855,store
271,30631.0,75,20,7,46,2511,50,married,graduation,1,0.4,meat,0,7,0.42857142857142855,web
272,75278.0,17,74,3,68,2675,856,together,graduation,0,0.35514018691588783,wines,0,23,0.5652173913043478,store
273,50898.0,88,135,5,64,2696,724,together,master,2,0.393646408839779,wines,0,33,0.3939393939393939,deals
274,79946.0,19,28,3,54,2207,1450,widow,graduation,0,0.3896551724137931,meat,0,22,0.5,catalog
275,35416.0,62,51,8,71,2540,339,divorced,master,0,0.7315634218289085,wines,0,16,0.4375,web
276,32414.0,11,12,7,36,2519,40,together,2n cycle,0,0.5,wines,1,5,0.6,store
277,38361.0,74,14,7,51,2343,123,together,graduation,1,0.45528455284552843,meat,0,10,0.3,deals
278,82497.0,32,203,4,40,2765,1716,married,graduation,0,0.4527972027972028,wines,1,19,0.47368421052631576,store
279,16626.0,76,13,9,49,2324,55,together,graduation,2,0.4,meat,0,9,0.3333333333333333,deals
280,29672.0,6,8,6,55,2633,17,together,graduation,2,0.5294117647058824,wines,0,4,0.75,store
281,55951.0,62,40,8,68,2834,1334,together,master,1,0.9302848575712144,wines,2,23,0.4782608695652174,store
282,35388.0,20,8,7,32,2638,24,divorced,2n cycle,1,0.2916666666666667,meat,0,5,0.6,store
283,42386.0,43,11,8,34,2691,89,together,master,1,0.7303370786516854,wines,0,7,0.42857142857142855,web
284,68627.0,45,38,1,38,2692,787,single,graduation,0,0.5019059720457433,wines,0,12,0.5,store
285,57912.0,34,35,5,55,2263,881,divorced,phd,1,0.9091940976163451,wines,1,28,0.42857142857142855,store
286,35246.0,53,10,5,62,2233,52,divorced,graduation,2,0.6923076923076923,wines,0,11,0.36363636363636365,deals
287,58821.0,44,28,6,64,2419,700,together,2n cycle,1,0.7328571428571429,wines,0,21,0.42857142857142855,web
288,46377.0,89,0,4,42,2279,90,married,phd,1,0.5111111111111111,meat,0,7,0.42857142857142855,store
289,39747.0,43,52,8,32,2236,221,single,graduation,1,0.42081447963800905,meat,0,13,0.38461538461538464,web
290,23976.0,68,25,7,36,2343,41,together,graduation,1,0.5121951219512195,meat,0,10,0.3,deals
291,80950.0,44,63,2,59,2617,1150,married,master,0,0.45652173913043476,wines,1,23,0.391304347826087,store
292,27038.0,64,15,9,54,2808,92,widow,graduation,0,0.2826086956521739,fruits,1,7,0.42857142857142855,web
293,77457.0,85,11,1,73,2275,1146,single,graduation,0,0.5890052356020943,wines,1,18,0.5555555555555556,store
294,64100.0,93,10,7,56,2451,536,married,master,1,0.9496268656716418,wines,1,18,0.4444444444444444,web
295,42670.0,12,15,4,28,2587,226,together,master,0,0.6814159292035398,wines,0,11,0.36363636363636365,web
296,12571.0,86,17,6,44,2321,36,divorced,graduation,1,0.3888888888888889,meat,0,11,0.36363636363636365,deals
297,22574.0,28,2,7,53,2403,35,married,graduation,3,0.7142857142857143,wines,0,7,0.42857142857142855,store
298,70893.0,42,14,3,44,2667,1494,single,master,0,0.5140562248995983,wines,0,23,0.43478260869565216,store
299,54198.0,13,17,4,54,2353,218,married,graduation,2,0.8486238532110092,wines,0,16,0.375,deals
300,28839.0,86,1,5,64,2269,31,together,master,2,0.7741935483870968,wines,0,7,0.42857142857142855,store
301,40321.0,59,27,7,48,2494,75,married,graduation,2,0.5866666666666667,wines,0,8,0.375,web
302,66503.0,30,50,3,35,2843,351,single,graduation,1,0.3646723646723647,meat,0,15,0.4,store
303,30833.0,33,6,5,69,2507,22,married,graduation,2,0.5,wines,0,6,0.5,store
304,64795.0,23,77,2,49,2687,603,married,graduation,1,0.6832504145936982,wines,0,21,0.5714285714285714,store
305,34421.0,81,9,7,46,2522,21,married,graduation,1,0.3333333333333333,meat,0,4,0.5,store
306,47025.0,6,1,7,55,2299,19,divorced,phd,2,0.8421052631578947,wines,0,4,0.5,store
307,64325.0,41,73,7,59,2666,1234,divorced,phd,1,0.5923824959481362,wines,0,23,0.43478260869565216,web
308,40464.0,78,41,8,67,2693,589,single,graduation,1,0.7198641765704584,wines,0,24,0.3333333333333333,web
309,62187.0,49,126,3,63,2518,1157,married,graduation,0,0.6845289541918755,wines,0,18,0.4444444444444444,catalog
310,14849.0,39,9,8,44,2521,56,divorced,phd,1,0.5,meat,0,9,0.4444444444444444,store
311,27255.0,3,2,7,36,2393,35,married,graduation,1,0.6285714285714286,wines,0,5,0.6,store
312,54432.0,37,0,4,70,2575,38,married,phd,3,0.868421052631579,wines,0,5,0.6,store
313,29999.0,22,11,8,34,2660,149,single,phd,1,0.4563758389261745,wines,0,12,0.3333333333333333,deals
314,24072.0,79,4,8,37,2598,19,single,graduation,1,0.47368421052631576,wines,0,4,0.5,store
315,33996.0,46,6,4,31,2450,65,single,phd,0,0.6153846153846154,wines,0,6,0.5,store
316,66334.0,82,23,5,64,2611,1138,married,phd,1,0.7987697715289982,wines,1,19,0.47368421052631576,web
317,35178.0,10,18,7,49,2694,41,married,master,1,0.5609756097560976,wines,2,5,0.4,store
318,22010.0,51,8,8,37,2523,25,together,graduation,1,0.44,wines,0,7,0.42857142857142855,store
319,62204.0,38,139,3,60,2814,807,divorced,graduation,2,0.39281288723667906,wines,0,22,0.5454545454545454,store
320,75693.0,10,30,4,52,2729,1412,divorced,graduation,0,0.5644475920679887,wines,4,22,0.5,web
321,30675.0,14,21,8,48,2753,41,married,graduation,1,0.3902439024390244,meat,0,5,0.6,store
322,83003.0,18,122,3,55,2642,1552,together,graduation,0,0.5515463917525774,wines,2,22,0.36363636363636365,store
323,68655.0,95,38,3,32,2847,1500,single,graduation,0,0.5546666666666666,meat,0,21,0.5238095238095238,store
324,41411.0,11,18,6,34,2363,121,divorced,graduation,0,0.3140495867768595,meat,0,8,0.5,store
325,55212.0,65,34,8,51,2742,1148,married,phd,1,0.960801393728223,wines,2,20,0.55,store
326,59292.0,71,14,3,70,2540,493,together,phd,1,0.7667342799188641,wines,0,18,0.4444444444444444,store
327,27190.0,13,3,8,47,2477,15,together,basic,1,0.4666666666666667,meat,2,4,0.5,store
328,82623.0,58,173,1,68,2390,767,divorced,graduation,0,0.26597131681877445,wines,0,16,0.5625,catalog
329,44300.0,65,3,6,55,2530,39,married,graduation,2,0.7692307692307693,wines,0,6,0.5,store
330,84835.0,0,218,1,50,2172,972,divorced,graduation,0,0.389917695473251,meat,1,15,0.4,store
331,30372.0,33,7,7,49,2710,37,widow,graduation,2,0.40540540540540543,wines,0,8,0.375,deals
332,33181.0,90,4,6,44,2336,12,married,master,1,0.75,wines,1,4,0.5,store
333,71113.0,95,8,4,63,2353,827,married,graduation,1,0.5985489721886336,wines,0,26,0.34615384615384615,store
334,71952.0,93,93,4,34,2694,1350,married,graduation,1,0.48592592592592593,wines,2,22,0.36363636363636365,web
335,69759.0,38,0,3,54,2403,1029,single,phd,0,0.49951409135082603,meat,1,18,0.3333333333333333,catalog
336,72099.0,18,22,1,46,2769,1166,married,graduation,0,0.46826758147512865,wines,0,18,0.5555555555555556,store
337,60000.0,57,12,6,44,2713,1265,single,phd,1,0.8284584980237154,wines,0,24,0.4583333333333333,web
338,38643.0,45,10,7,42,2371,39,single,graduation,2,0.5641025641025641,wines,0,7,0.42857142857142855,store
339,50737.0,61,10,6,65,2573,89,married,graduation,1,0.8764044943820225,wines,1,7,0.5714285714285714,store
340,68462.0,6,48,1,51,2723,1622,married,phd,0,0.4839704069050555,meat,0,15,0.5333333333333333,store
341,65073.0,65,8,2,77,2472,892,married,master,0,0.7051569506726457,wines,0,14,0.35714285714285715,web
342,46681.0,52,38,5,72,2423,387,together,phd,2,0.6950904392764858,wines,0,16,0.375,catalog
343,78618.0,87,61,2,63,2798,2092,married,graduation,0,0.39101338432122373,meat,1,22,0.45454545454545453,store
344,62187.0,38,41,4,51,2258,595,widow,phd,1,0.8605042016806723,wines,0,21,0.47619047619047616,store
345,28442.0,53,6,4,42,2284,51,married,graduation,2,0.37254901960784315,wines,0,10,0.4,store
346,37717.0,31,5,9,42,2742,20,married,phd,1,0.45,wines,0,4,0.5,store
347,51479.0,67,65,7,53,2707,429,married,graduation,2,0.5757575757575758,wines,0,22,0.3181818181818182,deals
348,54803.0,65,142,4,51,2836,551,single,graduation,1,0.7332123411978222,wines,0,19,0.47368421052631576,store
349,79530.0,64,29,2,60,2567,1319,married,graduation,0,0.6178923426838514,meat,0,26,0.4230769230769231,store
350,31615.0,82,9,7,44,2629,42,divorced,graduation,1,0.47619047619047616,meat,0,7,0.42857142857142855,store
351,72025.0,27,233,3,58,2748,1699,together,graduation,0,0.49028840494408477,wines,0,16,0.5,store
352,52614.0,63,38,8,45,2734,952,single,phd,1,0.8287815126050421,wines,0,16,0.5,store
353,35684.0,66,3,6,36,2227,27,married,2n cycle,1,0.37037037037037035,wines,0,5,0.6,store
354,48178.0,69,38,8,45,2768,216,married,graduation,2,0.7361111111111112,wines,0,16,0.375,deals
355,29548.0,52,11,4,50,2463,18,single,master,1,0.3888888888888889,wines,1,5,0.4,store
356,63810.0,45,101,8,54,2754,1270,single,graduation,1,0.7692913385826772,wines,1,23,0.5217391304347826,store
357,38578.0,2,3,8,48,2531,70,single,phd,2,0.5428571428571428,wines,1,9,0.3333333333333333,deals
358,46098.0,86,36,8,45,2839,84,single,master,2,0.6785714285714286,wines,0,11,0.36363636363636365,deals
359,22585.0,23,39,9,50,2627,42,single,graduation,0,0.35714285714285715,meat,2,5,0.4,store
360,30279.0,13,1,8,31,2705,36,single,graduation,1,0.3888888888888889,meat,0,5,0.6,store
361,66426.0,14,157,6,59,2429,1220,together,phd,1,0.8549180327868853,wines,0,20,0.5,store
362,30822.0,92,12,7,51,2539,39,single,graduation,1,0.3333333333333333,meat,0,5,0.6,store
363,33581.0,38,1,8,51,2696,16,married,phd,2,0.6875,wines,0,4,0.5,store
364,19986.0,74,6,7,35,2386,16,married,graduation,1,0.375,fruits,0,4,0.75,store
365,27421.0,14,55,7,66,2723,269,widow,graduation,0,0.35687732342007433,meat,0,14,0.42857142857142855,store
366,35688.0,94,32,8,47,2835,179,married,2n cycle,3,0.5027932960893855,meat,0,16,0.4375,deals
367,36143.0,33,6,3,39,2250,13,single,master,1,0.9230769230769231,wines,0,4,0.5,store
368,10245.0,32,13,5,49,2569,28,single,graduation,1,0.25,fruits,0,8,0.375,deals
369,43795.0,11,107,7,52,2415,385,together,master,1,0.8155844155844156,wines,2,17,0.4117647058823529,web
370,63381.0,78,159,2,60,2791,846,together,graduation,1,0.6749408983451537,wines,0,26,0.5,store
371,38823.0,56,23,6,71,2827,91,together,graduation,1,0.7692307692307693,wines,0,7,0.42857142857142855,store
372,83664.0,57,86,5,52,2576,1087,divorced,phd,2,0.796688132474701,wines,0,19,0.631578947368421,store
373,90300.0,7,57,1,41,2336,1681,together,graduation,0,0.4675788221296847,meat,1,19,0.42105263157894735,store
374,62499.0,0,4,4,41,2361,218,together,master,1,0.6422018348623854,wines,0,12,0.5,store
375,74293.0,66,81,2,27,2215,1046,single,graduation,0,0.35850860420650094,wines,0,16,0.375,store
376,51012.0,86,24,6,74,2596,185,married,phd,0,0.5513513513513514,wines,0,10,0.4,web
377,70777.0,80,78,3,52,2283,709,married,master,1,0.7813822284908322,wines,0,23,0.5217391304347826,store
378,68682.0,56,45,2,29,2425,1553,together,phd,0,0.5917578879587895,wines,0,24,0.4166666666666667,store
379,43824.0,18,32,8,49,2811,154,married,graduation,2,0.6233766233766234,wines,0,12,0.3333333333333333,deals
380,15345.0,51,19,8,36,2826,28,together,graduation,1,0.5714285714285714,meat,1,6,0.3333333333333333,deals
381,23442.0,71,5,7,33,2711,22,single,graduation,1,0.36363636363636365,fish,0,5,0.6,store
382,14515.0,71,35,7,40,2756,61,together,2n cycle,1,0.5901639344262295,sweet,1,11,0.36363636363636365,deals
383,31395.0,80,7,6,64,2622,57,divorced,2n cycle,2,0.43859649122807015,meat,0,10,0.4,deals
384,75276.0,2,21,5,55,2799,1019,together,graduation,0,0.5986261040235525,wines,0,23,0.391304347826087,web
385,42373.0,83,19,5,46,2477,144,single,graduation,2,0.4652777777777778,wines,0,13,0.38461538461538464,deals
386,30507.0,29,110,7,60,2634,233,together,graduation,0,0.31759656652360513,meat,0,11,0.45454545454545453,web
387,55521.0,11,4,7,65,2409,442,single,phd,3,0.9411764705882353,wines,2,24,0.375,deals
388,48006.0,55,2,6,55,2179,39,married,graduation,2,0.5897435897435898,wines,0,5,0.6,store
389,27213.0,19,3,8,48,2827,67,single,phd,1,0.3880597014925373,meat,1,9,0.4444444444444444,store
390,65808.0,1,10,6,49,2189,262,divorced,phd,2,0.5916030534351145,wines,0,14,0.35714285714285715,web
391,30351.0,19,2,9,46,2547,44,together,phd,1,0.5454545454545454,meat,0,6,0.5,web
392,50437.0,28,4,7,57,2779,486,married,graduation,2,0.7613168724279835,wines,0,19,0.42105263157894735,store
393,23616.0,76,32,8,38,2748,47,single,2n cycle,1,0.46808510638297873,fruits,1,8,0.375,web
394,53858.0,50,26,4,44,2756,889,married,graduation,1,0.4578177727784027,wines,0,17,0.35294117647058826,store
395,66465.0,1,14,6,65,2615,1471,married,phd,1,0.8157715839564922,wines,1,35,0.34285714285714286,store
396,46923.0,90,6,7,33,2835,363,single,graduation,1,0.2809917355371901,fish,0,16,0.4375,store
397,75072.0,83,125,3,58,2681,948,together,graduation,1,0.6149789029535865,wines,0,19,0.42105263157894735,store
398,75865.0,73,12,1,77,2249,1230,married,phd,0,0.48048780487804876,meat,0,19,0.5263157894736842,store
399,19789.0,24,28,5,45,2380,50,together,2n cycle,1,0.56,fish,1,9,0.3333333333333333,deals
400,80134.0,11,26,5,26,2294,1352,together,graduation,0,0.7144970414201184,wines,4,21,0.5238095238095238,store
401,91065.0,33,114,3,39,2651,1360,single,graduation,0,0.6044117647058823,wines,3,26,0.34615384615384615,catalog
402,49505.0,4,28,8,49,2640,723,married,master,2,0.8354080221300139,wines,0,29,0.3448275862068966,web
403,37401.0,14,3,7,47,2213,45,married,phd,1,0.4222222222222222,wines,0,7,0.42857142857142855,store
404,30096.0,30,9,6,37,2197,36,married,graduation,1,0.3333333333333333,fish,0,6,0.5,store
405,18492.0,75,1,8,38,2183,9,together,master,1,0.2222222222222222,wines,0,4,0.5,store
406,82584.0,26,68,1,46,2549,1367,married,master,0,0.787125091441112,wines,3,16,0.5,store
407,93027.0,77,21,2,79,2601,2098,married,phd,0,0.6124880838894184,wines,1,22,0.45454545454545453,catalog
408,48686.0,8,1,8,67,2366,19,married,graduation,3,0.5263157894736842,wines,0,4,0.5,store
409,92910.0,42,33,1,34,2225,1762,married,graduation,0,0.44948921679909193,meat,3,27,0.48148148148148145,store
410,75433.0,28,57,6,31,2244,1131,married,graduation,1,0.7073386383731212,wines,2,19,0.5263157894736842,store
411,10404.0,52,12,5,31,2215,31,together,2n cycle,1,0.3548387096774194,meat,0,7,0.5714285714285714,store
412,61314.0,1,172,3,52,2589,836,married,graduation,1,0.45215311004784686,wines,0,24,0.5,store
413,84865.0,1,16,4,59,2575,1672,single,phd,0,0.7464114832535885,wines,5,16,0.5625,store
414,42387.0,42,191,8,31,2767,493,married,graduation,1,0.4766734279918864,wines,0,21,0.38095238095238093,web
415,67309.0,76,95,7,53,2681,987,together,2n cycle,2,0.5217831813576495,wines,0,39,0.38461538461538464,deals
416,75236.0,27,114,4,56,2375,954,married,graduation,1,0.4591194968553459,wines,0,25,0.52,store
417,30015.0,28,5,5,50,2306,52,single,graduation,1,0.4807692307692308,wines,0,7,0.5714285714285714,store
418,50943.0,49,6,5,64,2532,40,together,master,1,0.775,wines,0,5,0.6,store
419,67272.0,12,14,5,54,2349,719,divorced,graduation,1,0.4965229485396384,wines,0,23,0.5217391304347826,store
420,51529.0,14,22,8,71,2454,445,widow,master,1,0.898876404494382,wines,0,17,0.5294117647058824,web
421,32011.0,89,5,7,49,2470,117,married,phd,1,0.8461538461538461,wines,0,10,0.4,store
422,7500.0,96,9,8,34,2666,27,married,2n cycle,1,0.4074074074074074,fruits,0,7,0.42857142857142855,store
423,28691.0,56,4,8,31,2519,30,married,graduation,1,0.43333333333333335,meat,0,5,0.6,store
424,56223.0,72,4,4,72,2350,152,married,phd,1,0.506578947368421,wines,0,10,0.5,store
425,18100.0,14,1,5,74,2486,13,married,graduation,0,0.3076923076923077,fish,0,4,0.75,store
426,30279.0,13,1,8,31,2705,36,single,graduation,1,0.3888888888888889,meat,0,5,0.6,store
427,20130.0,99,12,8,46,2263,22,married,2n cycle,0,0.3181818181818182,fish,0,5,0.6,store
428,23295.0,72,5,8,61,2510,15,divorced,graduation,0,0.8,sweet,0,4,0.5,store
429,42618.0,92,10,8,48,2422,182,divorced,master,1,0.4175824175824176,wines,0,11,0.45454545454545453,web
430,81246.0,87,37,1,56,2341,1342,single,graduation,0,0.40014903129657226,meat,2,17,0.4117647058823529,store
431,24027.0,7,5,8,44,2544,43,married,graduation,1,0.32558139534883723,wines,0,7,0.42857142857142855,store
432,55707.0,91,35,3,67,2348,393,married,phd,1,0.5292620865139949,wines,0,16,0.5625,store
433,57959.0,71,33,3,65,2582,835,single,graduation,1,0.5149700598802395,wines,0,27,0.4074074074074074,store
434,56796.0,24,37,7,51,2657,964,married,graduation,1,0.6804979253112033,wines,0,27,0.3333333333333333,catalog
435,36230.0,17,3,5,49,2414,56,single,master,1,0.5357142857142857,meat,0,7,0.5714285714285714,store
436,70829.0,87,23,3,40,2369,408,married,2n cycle,2,0.34558823529411764,wines,0,16,0.5,store
437,65991.0,21,9,7,44,2819,962,married,graduation,1,0.527027027027027,wines,0,27,0.37037037037037035,store
438,38988.0,90,42,8,48,2837,306,married,graduation,3,0.5359477124183006,wines,0,19,0.3684210526315789,deals
439,89572.0,44,64,4,54,2811,1995,single,2n cycle,0,0.4882205513784461,meat,3,24,0.375,store
440,42207.0,71,46,6,36,2613,219,married,master,1,0.5296803652968036,wines,2,14,0.35714285714285715,store
441,50300.0,52,5,2,68,2194,265,married,graduation,1,0.539622641509434,wines,0,13,0.6153846153846154,store
442,66664.0,78,32,3,38,2801,1257,together,2n cycle,0,0.3556085918854415,meat,0,19,0.3684210526315789,catalog
443,60597.0,2,66,7,56,2338,827,married,graduation,1,0.6311970979443773,wines,2,16,0.5,store
444,70165.0,60,122,1,71,2439,804,widow,graduation,0,0.31467661691542287,meat,0,22,0.5,store
445,50520.0,25,14,6,62,2311,121,widow,phd,1,0.9256198347107438,wines,0,9,0.3333333333333333,web
446,80124.0,47,241,1,57,2162,1254,married,graduation,0,0.38516746411483255,wines,1,19,0.42105263157894735,store
447,33183.0,46,37,7,45,2284,83,married,graduation,1,0.46987951807228917,meat,0,9,0.4444444444444444,web
448,66582.0,83,0,1,51,2277,1288,single,phd,0,0.6125776397515528,wines,0,20,0.45,store
449,75261.0,17,17,2,65,2591,1726,together,phd,0,0.7178447276940904,wines,3,17,0.35294117647058826,catalog
450,31880.0,13,3,8,50,2765,12,widow,graduation,1,0.4166666666666667,meat,0,4,0.5,store
451,53790.0,86,5,6,69,2274,537,married,graduation,2,0.6238361266294227,wines,0,20,0.4,store
452,49269.0,92,58,7,49,2842,832,together,phd,1,0.7680288461538461,wines,0,25,0.48,store
453,61456.0,47,89,4,45,2618,1299,married,graduation,1,0.4334103156274057,wines,0,33,0.3939393939393939,store
454,37406.0,18,3,8,40,2421,14,married,graduation,1,0.5714285714285714,meat,1,4,0.5,store
455,56937.0,81,8,6,39,2853,898,together,phd,1,0.8307349665924276,wines,2,30,0.3,store
456,38415.0,91,4,7,42,2702,40,married,graduation,2,0.55,wines,0,6,0.5,store
457,20518.0,58,9,5,32,2201,16,single,graduation,1,0.375,meat,0,5,0.4,store
458,62503.0,40,117,5,64,2655,856,married,graduation,1,0.5584112149532711,wines,0,26,0.4230769230769231,store
459,41644.0,67,2,3,48,2210,29,single,phd,2,0.6896551724137931,wines,0,6,0.5,store
460,55842.0,19,24,5,43,2196,494,married,master,1,0.9129554655870445,wines,0,17,0.47058823529411764,store
